"stats.bias","stats.MSPE","stats.RMSPE","stats.RAV","cv_predict","se.fit","bootstrap_rep"
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.251166572950519,0.000467162647328114,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.437612699604504,0.000558444867540376,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.313695269192609,0.000506254488594892,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.101063673102634,0.000514183563003627,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.124069273007305,0.000491733798132062,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.186641214579663,0.000468871573795365,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.144757821418075,0.000539934537227531,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.303397318045332,0.0005184349223118,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.109714611634387,0.000489127011200147,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.251115154322307,0.000521409715889462,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.251166572950521,0.000467162647329253,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.129056997811474,0.000459362913751061,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.215829045073648,0.000483384455905273,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.129056997811474,0.00045936291375038,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.189783622733906,0.00094798967070125,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.113068767458388,0.000525546678734929,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.101063673102634,0.00051418356300343,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.215829045073647,0.000483384455905185,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.802026585159775,0.00111080897856607,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.251166572950521,0.000467162647328005,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.186641214579663,0.000468871573793947,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.0757687034721375,0.000584710715593261,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.424819628302209,0.000821017455574875,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.215829045073648,0.000483384455904244,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.123069374120172,0.000495575473469256,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.173406067052503,0.000518669847859366,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.186641214579663,0.000468871573794988,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.251166572950519,0.000467162647327625,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.437612699604505,0.000558444867540597,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.541455894657948,0.000821836888869165,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.186641214579663,0.000468871573794148,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.215829045073647,0.000483384455905289,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.109714611634386,0.000489127011200561,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.255456104187267,0.000908100387822413,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.281816466995016,0.00053369994935173,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.123069374120173,0.000495575473468974,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.0757687034721378,0.00058471071559328,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.129056997811474,0.000459362913750675,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.217093220283029,0.00048422245920444,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.115082100427344,0.000525260924602347,1
0.000102513991935679,0.000656296025042182,0.0256182752159895,0.000570014998832319,0.251166572950519,0.000467162647329159,1
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.421438361415543,0.00118958808485485,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.288687526398127,0.00127770983720289,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.188286244529318,0.00124697493840718,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.229738226533564,0.001243693083439,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.142174984764727,0.00144724896852297,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.220321561328778,0.00129046908482371,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.162978168227072,0.00113422140975298,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.457532896939472,0.00152447366232177,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.692725990437608,0.00115594320243441,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.194671121312094,0.00119340175667588,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.234261361047668,0.00126744911651751,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.0792989270392692,0.00144801760761888,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.472627160507974,0.00165705886250366,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.198890493505294,0.00115764976568694,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.162978168227072,0.00113422140975546,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.168178804958918,0.00154778715485063,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.809575236938703,0.00113281674874405,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.194671121312094,0.00119340175667625,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.295845219117225,0.00170565478949125,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.213664843040352,0.00153570772412229,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.421438361415543,0.00118958808485518,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.131862635661452,0.00158784567185196,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.198890493505295,0.00115764976568932,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.220321561328777,0.00129046908482835,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.809575236938705,0.00113281674874555,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.132703353807924,0.0013617087985852,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.148471136325566,0.00117445387075637,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.692725990437607,0.00115594320243275,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.234852486649949,0.001328763532929,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.234261361047668,0.00126744911651837,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.809575236938704,0.00113281674874387,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.28966199145665,0.00141221740257098,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.187889348853446,0.00140104116599899,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.16758889178156,0.00110055673872935,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.692725990437606,0.00115594320243429,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.421438361415542,0.00118958808485673,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.16758889178156,0.00110055673873051,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.111735079761266,0.00192885094931455,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.244104290474628,0.00116859877417423,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.244104290474629,0.00116859877417244,2
-0.00300885570576548,0.00450364731171842,0.067109219275137,0.00130949895605382,0.229738226533564,0.00124369308344008,2
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.307961752360247,0.00144109347894469,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.238412506226593,0.00213584577388446,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.292288016265258,0.00140455978456557,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.171971625318162,0.00185712588980594,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.148011488015361,0.00146539462702339,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.148011488014755,0.00146540537451755,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.292288016303802,0.00140455344676781,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.700845520387965,0.00137237979335198,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.111999587744166,0.00144908429926351,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.329304059060466,0.00141455603079151,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.795409806708697,0.00136850897310176,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.250569853695705,0.0015583660245026,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.192987584345004,0.00209477360551797,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.0679366296497075,0.00141848339762931,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.175604340429378,0.00317439605335364,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.395324958097229,0.00154506112679566,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.333817026968198,0.00133501051027147,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.329304058993328,0.00141455772496433,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.198475543305589,0.00148936943326604,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.162368283142208,0.00174838590956138,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.153356545139669,0.00142085139586062,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.528255028789691,0.00155041341970414,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.16397375498038,0.00132987703397366,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.168523730414042,0.00134790158839895,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.333817026973415,0.00133500794587839,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.153356545113953,0.00142084676482535,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.11199958773567,0.00144909611318877,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.0956269720678111,0.00144326467850504,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.301748071062041,0.00135615212403902,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.0956269720293819,0.00144326088289111,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.64108184379501,0.00186914851799517,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.301040563827652,0.00133847512836473,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.0838294562947984,0.00159201037210609,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.795409806675414,0.00136851297590106,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.301040563809512,0.00133847615153917,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.0679366296395889,0.00141848822487014,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.700845520714235,0.00137238977215288,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.700845520587196,0.00137238702796664,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.0838294562887769,0.00159201617871044,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.168523730461369,0.00134789904850539,3
-0.0050071434218702,0.00414810735340163,0.0644058021718667,0.00156526088343045,0.395324958188875,0.00154508028795561,3
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.247280102832738,0.00134547822331649,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.0693359801529639,0.00131356649880025,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.144419437255756,0.00199861425989466,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.247280102832737,0.00134547822331728,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.402227703168846,0.00126222816351876,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.0845364914829169,0.00160284473257025,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.212305681888029,0.00132587944402827,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.37929460727776,0.00128898643669153,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.105865654165431,0.00142037404510294,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.069335980152964,0.00131356649879999,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.200442681410364,0.0013976730053481,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.212305681843761,0.00132588151155249,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.626728605064479,0.00157422852705557,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.365892718308047,0.00133953341575158,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.105865654167884,0.0014203683036316,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.187658007419535,0.00156523090729166,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.200442681410363,0.0013976730053474,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.247280102783743,0.00134548321998341,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.283660029971108,0.00135975550601943,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.268210029150592,0.00138439652356695,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.402227703168846,0.00126222816351974,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.248864983831278,0.00135970329490037,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.65466912013529,0.00150345784780646,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.0693359801494554,0.00131357118244978,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.0693359801504186,0.00131357332113072,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.283660029973701,0.00135974490993568,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.21230568188803,0.00132587944402857,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.14989548999248,0.00169533951591081,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.162630496352379,0.00147046657709549,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.402227703215739,0.00126223605761415,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.465914398686865,0.00172006559053418,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.0845364914803554,0.00160284287687446,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.248864983831278,0.0013597032949016,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.353616350632118,0.00170990047869926,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.379032576117248,0.00187311747593699,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.4540395193672,0.00166426115897628,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.236946091475398,0.00160570063959669,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.417033002981718,0.00190098710688024,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.229956113133884,0.00163705347843617,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.119108306921339,0.00184474672658591,4
-0.00269195051174041,0.00813681032385576,0.0902042699868236,0.00148765984820843,0.283660029973702,0.00135974490993507,4
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.201677396289258,0.00115753314397087,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.0920027069583939,0.00101929288468482,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.22111902077887,0.000987298251730795,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.221119020778825,0.00098729800920548,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.0766143650227555,0.00124044524390283,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.283214408112987,0.000994355126962625,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.235450810651884,0.00104144261531177,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.564646153244811,0.00123170248051073,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.283214408109663,0.000994355982339498,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.182911980691008,0.00137984218114083,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.113066482210967,0.00102458288735611,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.153000725249396,0.00117520155824868,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.2641560540763,0.000965753343622819,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.113066482209996,0.00102458164514677,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.235987244095612,0.00128438165967025,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.113066482209996,0.0010245816451467,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.204894067981133,0.00118568720848939,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.511150315191293,0.00152045832088704,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.288186203139443,0.000989786908188347,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.143509395852147,0.000956480628930052,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.283214408112988,0.000994355126965568,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.264156054076301,0.000965753343621914,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.319527964462807,0.00121832584121465,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.289895458981825,0.0011777651030185,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.234577984274147,0.00264010288412781,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.306760117936895,0.00108492031494034,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.334857375069969,0.00109737385614324,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.306760117936894,0.00108492031494137,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.120029200691519,0.00123617052477207,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.0766143650225931,0.00124044560095922,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.235450810651883,0.0010414426153101,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.123444025350089,0.00201310407166449,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.288186203139444,0.000989786908189113,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.264156054076301,0.000965753343621851,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.0920027069586999,0.00101929215838521,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.574391578738285,0.0010662131016048,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.238004967116545,0.00105613820651053,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.221119020777944,0.000987297058079379,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.283214408112987,0.000994355126965049,5
-0.00220528751088128,0.00361049597107161,0.0600874027652353,0.00119299672606851,0.700402478532914,0.00124354990495797,5
